,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
265,9666,밑반찬,일상,과일류,절임,매실장아찌,https://www.10000recipe.com/recipe/2707748,"58,895",과일짱                                ,6,60분 이내,중급,"['매실', '소금', '설탕']",매실장아찌 담는법은 담는분에 따라 약간씩 차이가 있긴한데.. 그중 자기가 편한 방법으로 담으면 되겠더라구요~,"['진에 보이는 매실 꼭지를 따주셔야해요', '꼭지따낸 매실은 소주에 담가서 씻어내신분들도 있고 식초에 담궈서 씻어주시는분도있고 하던데요.. 전 늘 야채를 사오면 식초에 잠깐 담궈서 잔류농약을 제거해주고 있거든요..', '식초에 30분정도 담궜다가 다시 흐르는물에 잘 씻어주세요', '소금에 절여주었어요~', '매실이 잠길정도로 물을받아 3~4시간 정도 절여주고 물기를 제거해주세요', '열십자로 칼집을 내서 잘라주세요', '하지만 칼집내고 두들기고 하는게 귀찮아 칼로 사과 자르듯이 서걱서걱 잘라주었네요.. 매실 자르는것도 편한대로 선택할수 있어요~', '병 바닥에 설탕깔고 그위에 매실올리고 다시 설탕붓고.. 이렇게 담으시면 되네요..']",
266,9667,밑반찬,일상,과일류,절임,별미중의 별미 메론장아찌 맛있게 무치는 법,https://www.10000recipe.com/recipe/6834479,"3,676",핫이슈                                ,4,5분 이내,아무나,"['메론장아찌                                                                                    2개', '고춧가루', '설탕', '참깨', '마늘', '파', '청양고추']",새콤달콤아삭 메론장아찌를 청양고추를 넣고 칼칼하게 무쳐내어 맛있는 가을별미.,"['메론장아찌를 건져서 꼭 짜줍니다.\n참고로 간장에 담근 메론장아찌에요.', '청양고추 송송 썰고 마늘 다져줍니다.', '넓은 볼에 분량의 재료를 넣고', '양념을 넣은 후', '조물조물 부쳐줍니다.\n청양고추가 들어가서 비닐장갑을 끼고 무치셔야해요. 안그러면 손이 화끈거려요.']","['가을별미', '메론장아찌', '밑반찬']"
267,9668,밑반찬,일상,과일류,절임,매실청과 매실장아찌,https://www.10000recipe.com/recipe/1956944,"15,706",우진맘                                ,6,30분 이내,아무나,"['매실', '설탕', '', '매실과육                                                                                    1kg', '설탕']",1년 먹거리 매실청과 매실 장아찌 만들어 봅시다.,"['매실을 먼저 손질 해 줍니다..~ 매실 꼭지를 이쑤시개로 정리해주세요~ 그냥 하면 쓴맛이 난다는데 정확히는 알수가 없네요~ 간혹 보면 그냥 하시는 분들도 계시던데 별루라 하니 손이 가도 해야지요^^ 30분정도 한 것 같아요^^', '그 다음 매실을 깨끗이 씻어주세요~ 찬물에 3~4번 정도 헹궈준 후에 물기를 빼줍니다.', '물기 없이 바짝 말려 주세요~ (전 하루정도~)', '매실에 칼집을 넣어주세요~ 4~6개씩~ 매실 크기에 따라서~~ 칼집을 넣은 후 방망이로 위에서 톡~ 때리면 저렇게 분리가 됩니다~ 단단한 청매실로 해야 분리가 잘되요~ 황색빛 조금이라도 있음 물러지더라구요~', '칼집을 넣어 분리된 매실입니다.', '매실장아찌 만들 분량의 설탕을 준비합니다.. 전 200g~300g 정도를 다른 그릇에 준비하여 맨 위에 부어주었어요~ 매실 넣고 설탕 넣고 켜켜히 넣어준 후에 따로 준비한 설탕을 넣어주세요~', '매실장아찌는 15~20일 후에 드실 수 있으니 설탕이 다 녹아질때까지 기다려주세요.']",
268,9669,밑반찬,일상,과일류,절임,소화에 좋은 매실장아찌,https://www.10000recipe.com/recipe/6010800,"32,016",과일짱                                ,6,2시간 이상,아무나,"['매실', '설탕']",여러모로 이용하기 좋은 매실 장아찌를 소개합니다.,"['매실을 손질해 주세요. 이렇게 된 꼭지는 이쑤시개등으로 파주면 쉽게 팔수가 있어요.', '매실은 과육을 그대로 먹게되는것이기 때문에 식초나 소주등을 이용해서 씻어주면 좋구요. 흐르는물에 3~4회정도 깨끗하게 씻어주는게 좋아요.', '매실 과육 자르기 전 매실장아찌 담글 용기는 미리 소독해놓는게 좋구요.', '매실에 칼집을 넣고 칼로 톡 잘라내면 이렇게 쉽게 조각이 나거든요. 여러 조각으로 잘라주세요.', '손질해낸 매실입니다', '설탕양은 1:1로 해도되고 매실양보다 설탕양을 조금 덜 넣어도 됩니다. 설탕양을 좀 줄이면 좀더 아삭한 맛이 있고 신맛이 조금 더 강해지기도 하는데, 요건 각자 기호에 맞춰주세요.', '거즈등을 이용해 입구를 감싸주세요.', '뚜껑은 비스듬히 걸쳐놓고 햇볕이 들지않는 곳에 보관해주세요. 3~4개월후 설탕이 매실과육에 스며들었을때쯤 건더기는 고추장에 무쳐먹거나 반찬대용으로 먹고 매실액은 매실청처럼 물에 타서 마시면 되요.']",
269,9670,밑반찬,일상,과일류,절임,감 장아찌/땡감/단감/고추장짱아찌/된장짱아찌,https://www.10000recipe.com/recipe/2353138,"57,781",요리왕                                ,3,2시간 이상,아무나,"['감', '천일염', '물', '고추장']",요즘 풍성하게 나오는 감 땡감을 이용해서 감 장아찌를 만들어봤습니다.,"['감은 씻어서 꼭지부분 따내고 4등분으로 잘라서 얄팍하게 썰어요.', '소금물에 썰어놓은 감을 넣어서 5시간 정도 실온에 둡니다. 감의 수분이 빠지면서 감이 나근나근해져요.', '소금물은 따라서 버리고 고추장에 버무려둡니다. 한나절정도 실온에 두었다 드세요.']",
270,9671,밑반찬,일상,과일류,절임,매실장아찌,https://www.10000recipe.com/recipe/2781912,"17,008",과일짱                                ,6,30분 이내,아무나,[],얼마전에 담궈놓았던 매실장아찌~ 깜빡잊고 있었는데 이웃님들이 매실장아찌 레시피 올리는거보고 생각나 오늘 건졌어요~,"['장아찌로 담군 매실을 건져주세요', '고추장,마늘,통깨,참기름,물엿을 넣고 양념장을 만들어주세요', '매실과 양념장을 버무려주세요']",
271,9672,밑반찬,일상,과일류,절임,매실장아찌 담그는 법,https://www.10000recipe.com/recipe/4990519,"120,540",풀향기                                ,1,2시간 이상,초급,"['매실', '설탕']",삭아삭 새콤달콤한 매실장아찌 담그는 법 소개합니다.,"['매실은 흐르는 물에 깨끗하게 씻은 후 꼭지를 제거하고 체에 밭쳐 물기를 빼줍니다. 매실 꼭지는 이쑤시개나 칼끝을 이용하면 쉽게 제거할 수 있습니다.', '깨끗하게 물기를 제거한 매실은 칼로 과육을 도려내고 씨를 제거해줍니다.', '매실 과육은 유리용기에 담고 설탕으로 덮어줍니다. 매실 과육과 설탕의 비율은 1:1이랍니다. 공기가 들어가지 않아야 곰팡이가 생기지 않는답니다.', '용기 뚜껑을 닫고 서늘한 베란다에 두고 하루가 지난 후에 보니 이렇게 설탕이 다 녹은 걸 확인할 수 있었습니다.', '맛있게 숙성된 매실장아찌에 고추장, 통깨, 참기름을 넣어 무쳐 먹으면 새콤달콤 아삭아삭한 식감이 좋은 매실장아찌무침이 됩니다.']",
272,9673,밑반찬,일상,과일류,절임,사과 퍼석해졌나요?? 밑반찬으로 재탄생..사과장아찌 ,https://www.10000recipe.com/recipe/900594,"10,658",물향기                                ,4,2시간 이상,아무나,"['사과(중간크기)', '고추가루', '올리고당', '참치액젓', '고추가루', '생강즙', '설탕', '다진마늘', '참기름', '검은깨']",간단한 레시피로 알찬 식탁.. 사과장아찌 만들어보아요~,"['사과...찬물에 씻은후 물기를 닦고 반으로 갈라 4등분 후 씨 부분을 도려내고 약간 어슷하게 썰어줍니다', '채반에 겹치지 않게 편 후 하루정도 바람이 잘 통하는곳 그늘에서 꾸덕꾸덕하게 ..말려주세요~ ->바삭하게 말랐다면 쓰기전 물에 살짝 담궜다가 물기를 꼭 짠 후 쓰심돼요.. 향기는 그늘에 말려서 약간 수분이 있어요...', '말린 사과를 볼에 담고 고추가루3큰술.올리고당2큰술.참치액젓2큰술 골고루 잘 섞어 말린 사과에 넣어 골고루 조물조물 무쳐주고 다시 고추장2큰술과 생강즙1큰술.설탕1큰술다진마늘1큰술 골고루 저어 설탕을 녹여 사과무침에 넣어 골고루 조물 조물 무쳐주세요~', '마지막에 참기름과 검은통깨를 넣어 마무리합니다.']",
273,9674,밑반찬,일상,과일류,절임,새콤달콤 제철 과일 매실로 매실장아찌 만들기!,https://www.10000recipe.com/recipe/6914195,"2,348",롯데주류 미림                                ,2,60분 이내,아무나,"['청 매실', '설탕', '식초', '미림']","꼬득 꼬득 밥도둑 매실장아찌! 맛술 미림으로 자연스러운 감칠맛을 더해 밥 한 공기 뚝딱~!

맛술 미림은 14%의 알코올을 함유한 요리 전용 맛술입니다. 요리 전문가에 따르면 맛술 미림은 재료 고유의 맛은 살리면서 알코올에 의해 잡내를 완전히 제거해주지만, 알코올이 1% 미만인 소스류 맛술들은 잡냄새를 일시적으로 덮어주기 때문에 효과가 미흡하다고 평가합니다. 

맛술 미림의 알코올 성분과 당분은 육류, 생선, 계란의 잡내와 비린내를 없애주고, 다른 양념이 재료에 잘 침투하도록 돕습니다. 또한 요리에 윤기와 광택을 주어 식감을 좋게 합니다. 미림의 천연 아미노산과 유기산 성분은 음식에 조화로운 맛을 내도록 하는데요. 

맛술 미림으로 천연 조미료, 알코올, 요리당을 한 번에 해결해보세요!","['먼저, 매실의 꼭지를 뾰족한 도구를 사용해 제거해주세요.', '물과 식초 그리고 미림 1컵을 섞어 매실을 깨끗하게 씻어주세요. 씻은 매실은 서늘한 곳에서 물기를 말려주세요.', '매실의 씨를 제거하고 과육만 준비해주세요.', '손질된 매실과 설탕의 양을 1:1로 준비해주세요.', '준비한 설탕의 20%정도 남겨 두고,\n나머지 설탕과 손질된 매실, 미림 1/2컵을 넣어 잘 섞어주세요.맛술 미림의 천연 아미노산과 유기산이 매실장아찌에 자연스러운 단맛과 감칠맛을 더해준답니다.', '열탕 소독한 병에 섞은 매실을 넣고 남겨둔 설탕으로 덮어주면! 제철 과일을 활용한 밥도둑! 매실장아찌 만들기 완성~!']","['매실장아찌', '매실', '제철과일', '맛술', '맛술추천', '맛술미림']"
274,9675,밑반찬,일상,과일류,절임,아보카도 장 밥도둑,https://www.10000recipe.com/recipe/6911222,"2,494",순수해숍                                ,3,30분 이내,아무나,"['다진 생강', '고추냉이', '참기름', '통깨']",밥도둑 아보카도 장입니다.,"['아보카도 장 재료\n양파 반개,아보카도3개,방울토마토 10개,레몬 반개\n양념장: 설탕1큰술+식초2큰술+간장8큰술_+매실청1큰술 +다진파1큰술\n다진생강약간+고추냉이 약간+참기름1큰술+통깨1큰술이 필요합니다.', '양파반개는 채썰어주고 아보카도는 반으로 갈라 씨 제거하고 껍질을 벗겨\n납작 모양으로 썰어주면 됩니다.', '방울토마토와 레몬은 깨끗이 씻어 방울토마토는 2등분해주고 레몬은 반달모양으로 \n만들어요.', '양념장을 만들어요.\n설탕,식초,간장,매실청,다진파.다진생강,고추냉이, 참기름,참깨 넣어 만든 양념장', '밀폐 용기에 아보카도,방울토마토, 양파,레몬을 담아요.', '양념장을 넣고 냉장실에서 반나절 숙성해주면 됩니다.', '숙성한 아보카도 장은 밥에 곁들어 먹으면 너무 맛있겠죠.\n아보카도 장은 냉장보관해 3~4일 안으로 먹는 것이 좋답니다.', '밥도둑 아보카도 장']",['아보카도장밥도둑방울토마토#레몬']
275,9676,밑반찬,일상,과일류,절임,매실 장아찌 만들기 ,https://www.10000recipe.com/recipe/6850798,"15,008",저녁노을                                ,6,60분 이내,아무나,"['매실', '설탕', '소금 200ml', '매실', '설탕', '비율은(                                                                                    1/0.8) 정도']","요즘이 적기, 물러지지 않게 매실 장아찌 담그는 법입니다.","['매실은 손바닥으로 비벼 겉면의 솜털이 제거되도록 물에 깨끗하게 씻어준 후 하룻밤 말려 물기를 완전히 제거한다. 큰 것만 골라 매실 장아찌를 담그고 나머지는 효소를 담갔습니다.', '매실 꼭지를 이쑤시개로 따준 후', '6등분 칼집을 내준다.', '칼집을 따라 똑똑 왼쪽으로 젖히면서 떼낸다.', '매실에 설탕을 1:1로 버무려', '하루 동안 방치해 둔다. 당도는 낮추려면 올리고당을 넣어준다.', '물기를 제거하고 매실에 소금을 넣어', '용기에 넣은 후', '남은 설탕을 덮어 막을 형성해 둔다.', '담은 매실은 3개월 동안 반음지에서 숙성한다. * 설탕이 녹고 나면 적당한 그릇을 넣어 눌러 매실이 뜨지 않도록 한다.', '손질한 매실은 용기에 설탕과 켜켜이 담아준다.', '마지막에 설탕을 뿌려 막을 형성해 준다. * 이리저리 흔들어 가며 설탕을 녹여주고 3개월 후 매실을 건져낸다. 그러면 매실효소가 완성됩니다.']",
276,9677,밑반찬,일상,과일류,절임,매실장아찌 매실청 만드는법,https://www.10000recipe.com/recipe/6851080,"19,878",각설탕식구들                                ,4,30분 이내,아무나,"['\u200b매실                                                                                    10kg', '설탕']",6월은 ​매실의 계절이죠~ 올해는 엄마가 주시는 걸로 먹으려고 했는데 그냥 제가 만든다고 했어요~ ​ 장아찌용으로 썰다 손이 배어서 조금 남은건 매실청으로 담가서 이번엔 두가지랍니다 매실장아찌가 잘 익으면 아작아작하니 참 맛있겠죠~ 빨리 익기만을 바라며 장아찌 만들기 시작해 볼게요^^,"['매실은 꼭지를 이쑤시개나 뾰족한 걸로 떼어낸 후 소금물에 담갔다 씻어줍니다 매실 씨 빼는 방법은 여러가지 인데요 저는 칼로 5등분 정도로 잘라주었답니다', '썰어놓은 매실에 소금 반컵 정도를 넣고 절인 뒤 채에 받혀 절여진 물을 쏙 빼줍니다', '설탕을 매실량의 2/3 정도를 넣고 고루 섞어줍니다', '용기에 매실을 담고 위에 설탕을 덮어준 뒤 속 뚜껑과 겉뚜껑을 덮어주면 끝! 숙성기간은 15일 정도 그때 먹으면 맛있겠죠~', '매실 남은건 유리용기에 넣고 설탕을 채워주면 요건 매실청 완성! 둘 다 빨리 익기를 기다리며~~ 다음부터는 매실장아찌는 여럿이 같이 손질해야겠구나~ 싶어요 ㅋㅋ 6월 제철에 먹으면 좋은 매실장아찌와 매실청 담그기 끝!! 오늘도 활기차고 즐거운 시간 보내세요^^']",
277,9678,밑반찬,일상,과일류,절임,참외장아찌 만들기~,https://www.10000recipe.com/recipe/6961693,"2,267",행복한미야미니맘                                ,6,10분 이내,아무나,"['참외 큰거', '천일염', '간장', '물', '식초', '설탕']",단단하고 잘익은 참외로 여름 밑반찬 참외장아찌 만들었어요.,"['참외는 깨끗이 씻어', '반으로 잘라', '속을 파내요.', '1cm두께로 잘라', '천일염 1/2컵을 넣어 고루 섞어', '4시간정도 절여요.', '참외가 잘 절여져 부드럽게 휘어지면', '찬물에 헹궈', '체에건져요.', '면보에 참외룰 올리고', '면보를 반접어\n손으로 가볍게 톡톡톡...\n물기를 빼요.', '용기에 차곡차곡 담아요.', '냄비에 간당 2컵', '물 3컵', '식초 1컵', '설탕1컵을 넣고', '팔팔 한소끔 끓여요.', '한김 나간후\n뜨거울때\n참외애 부어요.', '참외가 뜨지않게 접시나 누름독으로 눌러주고', '뚜껑을 덮어 실온에\n1~2일정도 두었다\n냉장보관하고 드시면 됩니다.', '돌을 깨끗이 씻어\n비닐팩에 넣어 참외를 눌러 놓으니\n잘 절여졌어요.', '접시에 담아내요.']",['참외장아찌']
278,9679,밑반찬,일상,과일류,절임,끓이지 않고 2일만에 탱글탱글하고 짜지 않은 참외장아찌 쉽게 담그는법,https://www.10000recipe.com/recipe/6977606,"3,549",정연네집밥                                ,6,2시간 이상,중급,"['참외', '식초', '천일염', '설탕', '소주', '사과식초']","아직 봄이지만 한창 참외가 나와서
참외장아찌로 드시면 좋을 것 같아 
탱글탱글하고 짜지않게 담아봤습니다
마지막에는 장아찌와 무침을 보여
드리고 있으니 참고해주세요","['① 참외 세척 \n컵 계량 기준은 \n종이컵 한 컵(200ml/g)입니다 \n참외 3kg \n식초 종이컵 반 컵(100ml)\n우선 장아찌 담을 참외는 \n3kg 준비하시면 되고 큰 참외와 \n작은 참외를 같이 준비했습니다\n우선 과일이다 보니 이물질도 \n제거 하고 농약도 제거하기 위해 \n식초물에 10분간 세척 해주시는 게 \n좋습니다 물은 잠길 정도만 \n부어주시면 되고 식초는 종이컵 \n반 컵(100ml)을 부어주시면 됩니다\n그리고 가벼워서 뜨니까 담가 놓은\n다음 무거운 걸로 좀 눌러 놔줍니다 \n10분 뒤에는 가볍게 손으로 \n씻어주신 다음 한 번 더 씻어줍니다\n밥 반찬으로도 먹으니까 잔류농약이나 \n이물질을 마저 제거해주는 게 좋습니다', '② 참외 자르고 씨 파내기\n깨끗이 씻은 참외를 우선 양끝을 \n잘라줍니다 참외가 큰 것은 삼등분 \n해주고 참외가 작은 것은 이등분으로 \n잘라줍니다 그래야 숙성이 더 빨리 \n됩니다\n자르고 난 참외는 씨를 파내 주셔야\n하는데 수저로 슥슥 긁어서 파내면\n쉽게 파내집니다 그리고 씨를 깨끗이 \n파내지 않으면 무를 수가 있습니다 \n그러니 씨가 남지 않게 파내주세요\n씨를 다 파낸 참외는 맑은 물이 \n나올 때까지 씻어줘야 됩니다 \n그리고 남은 씨는 버려주시면 됩니다\n그리고 숙성을 하기 전에 채반에 \n밭쳐서 물기를 빼놔줍니다', '③ 양념장 배합 후 이틀 실내 숙성\n컵 계량은 종이컵(200ml/g)으로 \n통일했습니다\n소주 종이컵 2 컵(400ml)\n설탕 한 컵(200g\n천일염 반 컵(100g)\n직접 희석해 담은 \n사과 식초 한 컵(200ml)이 들어갑니다\n먼저 설탕과 천일염이 잘 녹게 부어줍니다\n그리고 방부제 역할을 하는 소주를 부어줍니다\n시지 않게 직접 담은 식초를 넣어줍니다\n식초는 일반 식초로 대체하시면 됩니다\n설탕과 소금을 확실히 녹여줍니다\n이제 손질을 마치고 물기를 빼놓은 \n참외를 장아찌 담을 통에 담아줍니다\n참외는 뒤집어서 숙성해야 더 잘됩니다\n그러니 연한 참외 쪽으로 뒤집어서 \n숙성해주세요 숙성이 빨리 되게 \n반절로 잘라주셔도 됩니다\n이렇게 반절로 잘라야 숙성이 \n빨리 돼서 맛도 좋습니다\n참외를 올리고 사이사이 마다 \n양념장을 반복해서 구석구석\n뿌려주시면 됩니다 \n양념장과 참외를 다 담았으면\n누름기로 꾹 눌러서 숙성해주세요\n그리고 이틀만에 숙성해서 드시려면 \n하루에 한 번은 뚜껑을 열어서 \n참외를 뒤집어주셔야합니다\n그냥 냅두면 이틀만에 드실 수 \n없습니다 참고해주세요', '④ 이틀 실내 숙성 후 완성과 보관\n참외를 하루에 한 번 뒤집어가며\n숙성했더니 이틀만에 아주 깔끔하게 \n숙성이 잘 됐습니다 안 쪽도 수분이 \n잘 빠져서 탱글탱글합니다\n이제 완성된 참외장아찌를 \n이대로 놔두시면 짜지니까 다른 통에 \n참외만 담아서 냉장 보관하시면 됩니다\n그래야 짜지 않게 오래 드실 수가 있습니다\n담고 남은 물은 소금이 들어가\n짜니까 활용하지 마시고 버려주세요', '⑤ 참외 장아찌 무침 요리법\n완성된 참외 장아찌를 그대로 먹으면 \n짤 수가 있습니다 그러니 찬 물에 한 번 \n담근 다음 잘라줍니다 먹기 좋게 얇게 \n잘라주시면 됩니다 얇게 자른 참외 장아찌를 \n다시 찬 물에 두 번 정도 씻어줍니다\n씻은 참외 장아찌는 꽉 짜서 물기가 \n없게해주세요 그래야 무침을\n하실 수 있습니다 그냥 드실 때는 \n고추장에 찍어 드셔도 좋습니다\n무침 재료는 아래에 적어드리겠습니다 \n참외장아찌 무침 재료\n참외장아찌 2 개\n청양 고추 한 개 \n홍 고추 한 개\n쪽파 조금\n고춧가루 조금\n통깨 조금\n참기름 조금\n다진 마늘 조금 \n참외장아찌 요리법을 봐주셔서\n고맙습니다 ^^ 도움이 되셨다면\n좋아요와 구독 부탁드려요']","['정연네요리레시피', '참외장아찌', '끓이지않고장아찌', '밑반찬', '집에서도쉽게', '집에서혼자']"
279,9680,밑반찬,일상,과일류,절임,이틀만에 완성하는 참외장아찌 물없이 만드는 법 (알토란버젼) / 참외장아찌무침 만들기,https://www.10000recipe.com/recipe/6979713,"5,896",냥냥                                ,6,2시간 이상,아무나,"['참외', '베이킹소다', '천일염', '물', '천일염', '식초', '소주', '물엿', '소주', '참외장아찌                                                                                    6조각', '고춧가루', '매실청', '참기름', '마늘', '대파', '청양고추', '홍고추', '통깨']","여름별미 반찬 참외장아찌
물없이 이틀만에 만드는 알토란 임성근 레시피
달큰한 참외향과 아작아작 식감마저 맛있는 고급스러운 반찬 참외요리를 소개 합니다","['참외를 준비해주세요', '끈적거리는 겉표면을 깨끗히 닦아주어야 합니다.\n세척할 물을 준비해주세요베이킹소다2 , 천알염1, 물200ml 희석한 물을 준비해주세요', '부드러운 면보를 이용해서 겉면을 깨끗히 닦아주세요.\n닦은후\n여러번 찬물로 깨끗히 헹궈 주세요', '참외 양쪽을 자른다음 반을 갈라 주세요', '숟가락으로 씨를 모두 제거해주세요', '준비된 통에 차곡 차곡 쌓아줍니다..\n이때, 껍질이 바닥 속은 위를 향하게 해주세요', '절임물은 넣어주세요\n천일염 1/3 컵\n식초 1/3 컵\n소주 1/3 컵\n물엿 600ml\n이대로 상온에서 이틀동안 숙성합니다중간중간 위 아래를 바꾸어 주세요\n바닥에 깔린 물엿을 섞어주면 더 좋아요~', '하루 뒤', '이틀 뒤\n겉표면이 쪼글거리고 잘말리면 완성이예요\n참외장아찌 완성입니다^^', '참외장아찌 무침을 만들어 보겠습니다\n참외장아찌 6조각을 준비하겠습니다끝부분을 보금 잘라 먹어보고\n짜다면 물로 헹구워나 물에 잠시 담궈 짬기를 빼고 조리합니다.\n간이 괜찮다면 바로 진행하시면 됩니다', '잘게 짤라 주세요자를때 껍질이 바닥으로 해서 자르면 쉽게 자를수 있어요', '자른 참외장아찌를 면보에 넣어 불기를 꽉 짜 줍니다최대한 물기를 짜야 아작아작한 식감이 살아 나고\n짠맛과 단맛이 조금 빠집니다', '꽉 짠 참외 장아찌에 양념을 넣고 무칠 준비를 해주세요\n대파송송, \n청양고추1/홍고추 1/4 반갈라 송송\n마늘 2알은 잘게 다져줍니다.', '고춧가루 1t, 매실액1/2t, 참기름1t, 통깨를 넣고 \n잘 버무려주세요간을 보신후 싱겁다면 소금으로 발란스를 잡아줍니다', '잘 무쳐진 참외장아찌 무침을 그릇에 담아주세요', '남은 참외장아찌는 \n절임물은 버리고 소주를 40ml담아 냉장보관합니다.']","['참외요리', '참외장아찌', '참외장아찌무침', '참외장아찌만드는법', '참외장아찌무침레시피', '알토란임성근참외장아찌', '여름별미반찬']"
280,9681,밑반찬,일상,과일류,절임,달지 않고 시지 않은 고추장 매실장아찌 3일만에 쉽게 담그는 법,https://www.10000recipe.com/recipe/6980593,733,정연네집밥                                ,6,2시간 이상,초급,"['매실', '소주', '식초', '설탕', '천일염', '시판용 고추장', '물엿', '고운고춧가루', '다진 마늘', '통깨']","제철 매실과 고추장으로 고추장 
매실장아찌를 맛있게 담아 드실 수 있게 
영상으로 만들어봤습니다 마지막에는 
양념한 고추장 매실장아찌도 보여드리니
담아 드실 때 참고해주세요 

매실이 많이 나올 때 한 번 담아서 
밥 반찬으로 드셔 보시길 추천드립니다","['① 매실 세척과 손질 \n매실 5kg\n매실을 손질하기 전에 꼭지를 따주시는 게\n좋습니다 밥 반찬으로도 먹기 때문에 세척\n해주시는 게 좋습니다\n10분 후에는 두 세번만 씻고 물기를 \n빼 놔줍니다 그리고 고추장 장아찌를 \n담으려면 매실 씨부터 빼야됩니다\n씨를 파내는 기구는 다이소나\n쇼핑몰에서 쉽게 구하실 수 있습니다\n씨 파는 기구를 사용하실 때는 \n매실을 꼭지 부분에 넣고 \n꽉 눌러주시면 됩니다\n생각보다 쉽게 하실 수 있으니까 \n사용해서 씨를 빼서 하시길 \n추천드립니다 그리고 씨 윗 부분은 \n잘라서 장아찌를 담으셔도 됩니다 \n매실은 이렇게 손질해서 \n준비하시면 됩니다', '② 3일 실내 숙성할 재료 배합\n숙성할 양념장 재료 컵 기준은\n맥주 컵 한 컵(250ml/g)\n종이컵 한 컵(200ml/g)입니다 \n양념장 재료 \n소주 1L \n식초 맥주 컵 2 컵(500ml)\n설탕은 맥주 컵 2 컵(500ml)\n천일염 맥주 컵 한 컵(250g)\n먼저 방부제 역할을 하는 소주부터 \n부어줍니다 소주를 부어야 숙성 중에 \n무르지 않습니다 소주 맛과 냄새는\n숙성 할 때 뚜껑을 열고 매실을 뒤집어 \n주면 맛은 사라지고 냄새는 기화돼서\n날라갑니다 그리고 마찬가지로 \n방부제 역할을 해주는 식초를 부어줍니다\n마지막으로 수분을 빼주고 간을 맞춰주는\n설탕과 천일염을 부어준 다음 잘 녹여줍니다\n다 녹여서 숙성해야 숙성이 빨리 됩니다 \n참고해주세요', '③ 씨를 뺀 매실과 양념장을 담고 3일 숙성\n매실은 씨 빼는 기구를 사용하면 쉽게 \n뺄 수 있습니다 그러니 청으로만 담아 \n드시지 말고 장아찌로도 추천 드립니다\n물기를 빼 놓은 매실을 통에 먼저 담아\n줍니다 매실을 다 담았으면 배합 한 \n양념장을 부어줍니다\n매실이 원래 수분이 적다보니까 \n양념장 양을 넉넉하게 잡았습니다\n그러니 가능하면 양념장 양과 매실을 \n정량으로 담아주세요 담을 양이 많다\n싶으면 재료 양을 반절만 담으시면 \n되니 참고해주세요\n매실과 양념장을 다 담았으면 \n누름기로 꾹 눌러서 숙성해주세요 \n그래야 숙성이 빠릅니다 그런 다음\n장아찌 담을 통 뚜껑을 닫고 3일을 \n실내숙성 해주시면 됩니다\n그리고 하루에 한 번은 뚜껑을 열고 \n매실을 뒤집어 주셔야됩니다\n그래야 알콜도 날라가고 숙성도 \n빨리 됩니다', '④ 3일 실내 숙성 후 양념해주기\n뒤집어가면서 실내 숙성한 지 3일이\n지나 뚜껑을 열고 숙성 된 매실을 \n확인 해보니 수분도 많이 나오고 \n숙성도 잘 됐습니다 하지만 \n숙성을 해서 수분만 잘 빠졌지\n양념이 안 돼있어서 이로는 먹을 수 \n없으니 고추장으로 양념 해주셔야 됩니다\n그러니 씻지 말고 그대로 소쿠리에 \n담아줍니다 \n담고 남은 양념물은 버려주시면 됩니다\n숙성할 양념장 재료 컵 기준은\n맥주 컵 한 컵(250ml/g)\n종이컵 한 컵(200ml/g)입니다 \n시판용 고추장 종이컵 3 컵(600g)\n물엿 종이컵 한 컵(200g)\n고운 고춧가루 종이컵 한 컵(200g)\n다진 마늘 3 큰술\n통깨 2 큰술 \n먼저 고추장을 붓고 양념해주시면 \n됩니다 그리고 쓴 맛을 잡아 주는 \n물엿을 부어줍니다 물엿 대신 \n설탕을 넣으셔도 됩니다 그리고 \n고운 고춧가루와 다진 마늘을 \n넣어줍니다 마지막으로 통깨도 \n넣어주시면 좋습니다\n양념을 다 넣었으면 버무려주시면 \n됩니다 이렇게 버무려 주시기만 \n해도 쉽게 장아찌가 완성됩니다\n그러니 매실이 많이 나올 때 \n고추장매실장아찌를 꼭 한 번 \n담아보세요 보관은 냉장\n보관하시면서 두고두고 드시면\n됩니다']","['밑반찬', '매실장아찌', '끓이지않는장아찌', '고추장매실장아찌', '매실로', '장아찌', '정연네', '요리레시피']"
