,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
2202,2203,밑반찬,일상,채소류,조림,♥[신혼밥상] 표고버섯 무조림,https://www.10000recipe.com/recipe/6934092,"6,265",행복한윤블리네                                ,2,20분 이내,초급,"['무우', '표고버섯', '페퍼론치노', '간장', '설탕', '올리고당', '맛술', '다진마늘', '물']","고기같은 식감의 표고버섯
달달 무&단짠 간장소스의 하모니
밥도둑 반찬이 따로 없는 
맛있는 표고버섯 무조림 도전~","['무를 1.5cm두께로 원형, 반달, 네모네모 원하는 모양으로 잘라주세요.빨리 익히려면 1cm두께로 반달모양으로 잘라주세요.', '큰 냄비에 간장 질질 10큰술, 맛술 2큰술, 설탕 1큰술, 올리고당 4큰술을 넣어주세요.', '대파, 페퍼론치노, 다진마늘 반숟가락을 넣어주세요.', '표고버섯을 넣고 물 2종이컵을 부어주세요.', '무우를 넣어 끓이기만 하면 끝~ 참 쉽죵^0^', '중약불에서 양념이 잘 배이도록 끓이다가 팔팔 끓어오르면 약불로 줄이고 무우가 익을 때까지 오랜시간 조려주세요.중간중간 양념을 끼얹어주세요.', '고기 식감의 밥도둑 완성!만약 무우가 익지 않았다면 물 반컵 추가해서 약불에서 더 조려주세요.']","['신혼밥상', '무조림', '밥도둑', '반찬', '표고버섯장조림', '표고버섯무조림', '밑반찬', '조림', '자취생', '장조림']"
2203,2204,밑반찬,일상,채소류,조림,어묵감자조림 만들기,https://www.10000recipe.com/recipe/4089186,"59,123",돌하우스                                ,2,30분 이내,초급,"['감자(중)', '어묵', '송송썰은 파', '다진마늘', '진간장', '설탕', '참기름', '통깨', '식용류', '고춧가루', '물']",한꺼번에 맛볼수 있는 어묵조림과 감자조림. 밑반찬 및 도시락반찬으로 아주 좋은 반찬으로 소개해드려요.,"['감자는 깍둑썰기, 어묵은 어슷썰기로 준비합니다.', '썰어논 감자에 진간장3스푼, 설탕1/2스푼, 식용류1스푼을 넣고 살짝 볶아줍니다.', '그런 다음, 종이컵으로 1컵분량의 물을 넣고 5~7분정도 끓입니다.', '어묵을 넣고 살짝 한번 더 끓여줍니다.', '국물이 자작할때 고춧가루1스푼과 통깨를 약간넣어 버무려주세요.', '마지막으로 다진마늘과 파를 넣고 마무리해주면 완성.', '어묵감자조림이 완성.']",
2204,2205,밑반찬,일상,채소류,조림,참치감자조림 .,https://www.10000recipe.com/recipe/6963899,"3,641",행복한미야미니맘                                ,4,30분 이내,초급,"['감자', '참치', '양파', '대파', '청양고추', '홍고추', '물', '고추장', '고추가루', '간장', '설탕', '마늘', '후추', '참기름']",참치와 양파넣어 감저조림 만드는 레시피입니다.,"['재료를 준비해요', '감자는 1cm 두께로 반달모양으로 썰고', '양파는 한입크기로 썰어요.', '청양고추.홍고추.대파는 송송 썰어요.', '참치는 체에 담아', '주걱으로 눌러 기름을 빼요.', '냄비에 고추장1T', '고추가루1T', '간장2T', '설탕1t', '마늘1T', '후추 톡톡톡\n넣어 양념을 만들어요.', '감자.양파 넣고', '청양고추.홍고추 올리고', '참치도 올려요.', '물 300ml를', '부어요.', '뚜껑을 덮고 센불에서 끓여요.', '물이 끓어오르면', '중불- 약불로 줄여 졸이듯 뚜껑을 덮고\n감자를 익혀요.', '감자가 익고\n국물이 졸아 들었으면', '참기름 1T를 두르고', '송송 썬 대파 올려 마무리해요.']",['참치감자조림']
2205,2206,밑반찬,일상,채소류,조림,감자 소세지 조림 만들기,https://www.10000recipe.com/recipe/6719285,"24,267",임희숙                                ,,,,"['비엔나소세지', '청양고추', '감자', '간장', '맛술', '올리고당']","매콤, 짭조롬한 감자 소세지 조림","['먼저 감자는 약간 도톰하게 썰어요', '소세지도 칼집을 내주시고', '청양고추도 썰어야죠', '달군팬에 기름을 두르고 감자를 먼저 살짝 볶아요', '물 한컵을 넣고 팬 뚜껑을 덮은후 감자를 익혀주세요. 완전히 다 익히지 말고 80%정도만 익혀주세요', '간장,맛술,올리고당을 넣고 조려주세요', '감자가 거의 다 익으면 소세지와 청양고추를 넣고 볶아요', '감자가 다 익으면 통깨넣고 마무리~']",
2206,2207,밑반찬,일상,채소류,조림,"국물 안생기게 만든 무수분 감자조림 - 도시락반찬, 아이반찬",https://www.10000recipe.com/recipe/6979549,"1,518",하이디랑                                ,4,30분 이내,초급,"['감자', '마늘', '식용유', '참기름', '참깨', '진간장', '굴소스', '맛술', '올리고당', '후추', '다진쪽파']","요즘 한창 나오기 시작한 햇감자로 파근파근 맛있는 감자조림 만들었어요.
물 없이 무수분으로 만든 감자조림은 도시락반찬으로 딱 좋아요.","['감자 중간크기로 4개 준비했어요.\n껍질 벗긴 감자는 한입크기로 썰어서 물에 담구어 녹말기를 빼주세요.\n씻은 감자는 채에 받쳐 물기를 빼줍니다.', '중불에서 후라이팬에 식용유 2큰술 넣고 통마늘을 1분간 볶아서 마늘향을 내어주세요.후라이팬중불', '감자 넣고 뒤적거려서 감자에 기름 코팅을 해줍니다.', '약불에서 뚜껑 닫고 감자를 익혀주세요.\n코팅이 잘된 냄비나 후라이팬에서 조리하셔야 해요.약불', '2분에 한번씩 뚜껑 열고 감자를 뒤적거려주세요.\n서너번 뒤적거리다보면 감자가 잘 익을거예요.', '감자를 하나 먹어보아 익었으면 분량의 양념을 넣고 30초 정도 뒤적이며 볶아주세요.\n모자란 간은 진간장을 추가로 넣어서 맞추어줍니다.진간장 1큰술, 굴소스 1큰술, 맛술 1큰술, 올리고당 1큰술', '불을 끄고 다진쪽파 1큰술, 참기름 1큰술, 참깨 1큰술, 후추 톡톡 넣고 휘리릭 섞어주세요.불 끄기', '완성되었어요.\n국물이 생기지않아 도시락반찬이나 아이반찬으로 참 좋아요.']","['무수분감자조림', '감자조림', '감자요리', '도시락반찬', '아이반찬', '밑반찬']"
2207,2208,밑반찬,일상,채소류,조림,두부무조림 만드는 법,https://www.10000recipe.com/recipe/4256174,"110,795",풀향기                                ,2,30분 이내,중급,"['두부', '무', '멸치다시마국물', '대파', '양조간장', '조선간장', '고춧가루', '올리고당', '다진 마늘', '참기름']","콜레스테롤 수치를 낮추어 주는 두부를 이용해 조림반찬을 만들어 보려고 합니다.
재료도 간단하고 맛있게 즐길 수 있는 영양 반찬! 두부무조림 소개합니다.","['두부는 흐르는 물에 헹군 다음 적당한 크기로 썰어줍니다.', '무는 흐르는 물에 씻은 후 두부와 같은 모양으로 두툼하게 썰어줍니다.', '대파는 다듬어서 씻은 후 어슷 썰어줍니다.', '냄비에 물을 붓고 다시멸치, 다시마, 양파를 넣고 끓여서 멸치다시국물을 만들어줍니다.', '분량의 양념장 재료 양조간장, 조선간장, 고춧가루, 올리고당, 다진 마늘, 참기름을 넣어 고루 섞어줍니다.', '프라이팬에 무를 깔고 두부를 얹어서 양념장을 끼얹어 주고 멸치다시마 국물을 부은 후 프라이팬 뚜껑을 덮어 한소끔 끓인 다음 약한 불로 줄여서 조려줍니다. 중간중간 간이 고루 배도록 양념국물을 끼얹어 주면서 조려주면 좋답니다.', '6의 대파를 올려서 조려 주고 양념국물이 자박자박해지면 불에서 내려요.']",
2208,2209,밑반찬,일상,채소류,조림,매운맛 쏙 마늘 꿀조림 만들기,https://www.10000recipe.com/recipe/6850306,"23,334",꽃보다당신                                ,2,30분 이내,아무나,"['간장', '꿀', '맛술', '마늘']",마늘은 맵고 냄새가 나서 먹기 참 힘들죠. 요렇게 만드니 냄새 없고 매운맛 없고 먹기 참 좋네요. http://blog.naver.com/ajok10,"['요즘 햇마늘이 많이 나와 있어요. 햇마늘 사와서 만들었어요.', '냄비에 물을넣고 끓으면 중불로 5분정도 삶아주세요. 5분이면 알맞게 삶아 진 것 같아요. 이렇게 해주면 매운맛도 없어지고 특유의 마늘 냄새도 제거 됩니다.', '마늘의 물기를 빼주세요.', '팬에 양념재료 간장,꿀,맛술 넣고 약한불에서 끓이세요. 센불에서 하면 조림장이 다 날라가 버립니다.', '끓으면 마늘 넣고 중약불로 계속 타지않게 조려줍니다.', '조림장이 어느정도 졸여지면 완성', '매운맛이 싹 없어지고 달콤한 마늘조림이 되었네요. 아이들도 먹을수 있어요. 마지막에 집에 있는 견과류 아몬드,땅콩 을 버무려도 좋아요.']",['마늘꿀조림마늘요리#마늘효능#흑마늘#꽃보다당신']
2209,2210,밑반찬,일상,채소류,조림,아이들 반찬~ 감자조림,https://www.10000recipe.com/recipe/6963856,"6,542",밥차리라                                ,3,30분 이내,아무나,"['감자', '간장', '물', '올리고당', '설탕', '통깨', '카놀라유']",감자조림 부서지지않게 만들기,"['감자 필러로 껍질을 벗겨내고 헹군 후 먹기 좋은 크기로 깍뚝 모양으로 썰어준다', '썬 감자를 헹군 후 소쿠리에 받쳐 물기를 뺀다', '예열된 팬에 기름을 두른다음 감자를 넣어 구워가며 볶아준다', '물2 (소주컵) 붓고', '간장,설탕,올리고당을 넣고 저어준다', '약한불에서 졸여준 다음 통깨 솔~ 뿌려 휘리릭~ 저어 그릇에 담아내면 완성']","['감자', '감자조림', '밥반찬', '아이들반찬', '국민반찬']"
2210,2211,밑반찬,일상,채소류,조림,둥근 호박 조림..,https://www.10000recipe.com/recipe/6917658,"22,752",윤씨네삼남매                                ,5,60분 이내,아무나,"['둥근 호박', '청양고추', '양파', '대파', '식용유', '다진마늘', '물', '참치액', '소금', '고춧가루', '들기름', '통깨']","3개 2천원 주고 사온 둥근 호박..
맛난 조림으로 해먹었어요~","['호박은 반 잘라 삼등분으로 잘라 준다음 먹기 좋게 다시 가로로 썰어줍니다.', '청양고추 2개도 썰어주고요.', '양파 반개도 채썰어줍니다.', '대파 2대도 준비합니다.', '웍에 식용유 3큰술 넣고 다진마늘 1큰술 넣어 들들 볶아줍니다.', '호박, 양파, 고추 넣어 볶아줍니다.\n호박이 기름을 좀 많이 먹어요.\n그렇다고 기름을 더 넣지 말고 그냥 볶아주면 야채에서 물이 나와 타지 않아요~', '어느정도 볶아졌으면 여기에 물 200ml 부어주고요.', '참치액 2큰술도 넣어줍니다.', '소금 1큰술도 넣어줍니다.', '색감을 위해 고춧가루 1큰술 넣어줍니다.고춧가루는 안 넣어도 되고 넣어도 됩니다.', '이제 이렇게 10분 정도 바글바글 끓여줍니다.', '물기가 자박하게 졸여졌으면 대파 넣고 저어줍니다.\n이때 먹어보고 싱거우면 소금을 더 넣어주면 됩니다.이때 먹어보고 싱거우면 소금을 더 넣어 입맛에 맞춰줍니다.', '마지막에 들기름 1큰술과 통깨 1작은술 뿌려주면 둥근호박 조림 완성입니다.']","['둥근호박조림', '둥근호박', '조림요리', '호박요리', '밑반찬', '조선호박']"
2211,2212,밑반찬,일상,채소류,조림,매콤달콤 맛있는 밑반찬! 햄감자조림 고추장버전!,https://www.10000recipe.com/recipe/6956419,"4,925",마블보이                                ,6,15분 이내,초급,"['감자', '양파', '대파', '청양고추', '소금', '햄', '올리고당', '들기름', '고추장', '고춧가루', '올리고당', '간장', '다진마늘', '물']",오늘은 햄감자조림을 고추장버전으로 만들어보았어요~,"['감자는 적당한 크기로 썰은 다음 물에 담가놓아주세요저는 감자2개사용했고 총 450g이었어요', '고추장1.5T, 고춧가루1.5T, 올리고당3T, 간장3T, 다진마늘1T, 물150ml를 넣어 양념장을 미리 만들어주세요', '기름을 두르고 소금0.5T를 넣은 감자를 먼저 볶아주세요', '감자의 겉부분이 투명해지면 햄도 넣고 같이 볶아주세요중불~중약불에서 진행해주세요', '햄도 노릇노릇해지면 양념장을 넣고 강불로 끓여주세요', '끓어오르면 양파, 청양고추, 대파넣고 중불로 끓여주세요', '뚜껑을 덮고 끓이시고 중간중간 저어주세요', '마지막에 올리고당1T, 들기름1T를 넣고 마무리해주세요감자를 크게 썰으셔서 감자가 덜익으신분들은 식을때까지 뚜껑을 덮어놓아주세요', '반찬통에 담아놓으면 완성입니다!\n저렇게 두통이 나왔네요']","['햄감자조림', '햄감자조림고추장', '햄', '감자조림', '감자', '햄감자고추장조림', '매콤햄감자조림', '밑반찬', '밥도둑', '초간단밑반찬']"
2212,2213,밑반찬,일상,채소류,조림,감자 양파 조림 ,https://www.10000recipe.com/recipe/6916562,"10,345",시크제이맘                                ,2,60분 이내,아무나,"['감자', '양파', '대파', '청양고추', '홍고추', '물', '식용유', '통깨', '간장', '맛술', '다진 마늘', '올리고 당', '설탕', '참기름', '후춧가루']",밑반찬,"['감자 껍질 깎아 먹기 좋게 한 입 크기로 자르고, 양파는 굵게 채 썰고, 대파, 청양고추, 홍고추는 어슷 썰어 준비해주세요.\n감자를 깎아 저울에 달아보니 대략 250g이더라고요.', '감자조림 간장 양념인 간장 4, 맛술 1, 다진 마늘 0.5, 올리고 당 2, 설탕 1, 참기름 1, 후춧가루 약간을\n모두 한데 넣어 고루 섞어 줍니다.', '달군 팬에 식용유 1을 두르고 감자와 양파를 함께 넣고\n중불에서 달달 볶아주세요.\n감자가 투명해지도록 볶아주심 된답니다. (다 익히는 거 아니에요 1/3 정도)', '물 1컵을 붓고', '만들어 놓은 양념장을 모두 넣어주세요.', '그리고 대파, 고추도 한데 넣고 중약불에서 바글바글 끓여가며 조려줍니다.\n뚜껑을 닫고 푹 익혀주심 된답니다.', '감자가 속까지 다 익고 국물이 잘박하게 남도록 조려주다', '마지막에 통깨를 솔솔 뿌려 마무리해주세요.\n* 국물을 바싹 조리는 게 아니라 촉촉하게 남겨두는 게 포인트!', '감자 양파 조림 완성 ^^']","['감자조림', '감자반찬', '감자양파조림']"
2213,2214,밑반찬,일상,채소류,조림,부서지지 않는 감자조림 만드는방법 (김진옥요리가좋다)/ 감자조림레시피,https://www.10000recipe.com/recipe/6985793,"3,945",김진옥요리가좋다                                ,4,15분 이내,아무나,"['감자', '양파', '다진파', '다진마늘', '식용유', '간장', '후춧가루', '미림', '소금', '올리고당', '참기름', '깨']","안녕하세요 김진옥입니다. 
요즘 감자가 맛이 좋을때죠? 감자조림 만들때 부서지지 않게 만들기 위해~
찬물에 담궈 녹말기 제거해야하는것은 아시죠?
예전에 제가 감자채볶음을 소개할때 녹말기제거하고~ 
소금에 살짝 절인후 볶으면 부서지지 않는다고 소개한적 있는데요~
오늘은 감자를 큼직하게 썰어서 간장양념에 조림하는 요리입니다!!
감자조림 양념장에 올리고당이 들어가다보니... 
감자를 소금에만 절이지 말고..
올리고당과 소금을 동시에 넣고 감자를 10분동안 절인후에 조림을 하면....
감자가 절여져서 부서지지 않는답니다!!!","['1. 감자는 껍질을 제거하시고요~ 먹기 좋게 썰어줍니다.\n감자를 썰을때 크기가 일정해야 나중에 조림할때 동일하게 익습니다.\n썰어준 감자를 찬물에 두세번 헹궈준후 찬물에 5분정도 담궈 녹말기를 제거해줍니다.', '2. 녹말기 제거한 감자를 소쿠리에 받쳐 물기를 제거후~ 볶아줄 팬에 넣어줍니다.\n여기에....소금1/2T. 올리고당3T를 넣고 골고루 버무려준후 10분동안 절여줍니다!!\n이렇게 10분동안 절여주면 감자에서 물이 나와있을겁니다. 이 물 그대로 감자조림할겁니다!!!\n=> 이렇게 미리 소금.올리고당에 절이는것이 부서지지 않는 감자조림 비법입니다~\n=> 또한 이렇게 미리 절이기에 물이 나와서요~ 따로 조림할때 물을 넣지 않아도됩니다~', '3. 양파는 큼직하게 썰어준비후~ 양파를 가닥가닥 볶기좋게 풀어준비합니다.', '4. 위2번에 절인 감자에...다진마늘1T,식용유2T,간장5T,후춧가루소량,미림2T를 넣고요~\n뚜껑을 덮은후 센불로 켠후...끓어으르면 중불로 줄여 5~6분정도 졸여줍니다. \n중간중간 한두번씩 뒤적여주고요,...5~6분정도 졸임후 양파 넣고요~ 2~3분 더 볶다가...\n다진파2T넣고요~ 한번 뒤적인후...참기름1T. 깨1T넣고요 한번 뒤적이고 불을 꺼주세요~\n간을 보셔서요~기호에 맞게 간장.올리고당 추가하세요.\n=> 만약 짜면 물 조금 추가하시고 조금 더 볶으세요~\n=> 인덕션의 경우 불은 조금 센불에서 ...볶는 시간은 늘리셔야합니다.\n=> 감자의 썰은 크기에 따라~ 불의 세기에 따라 볶는 시간 조절 필요합니다!!!']","['감자조림', '감자조림레시피', '감자조림만드는법', '감자조림만들기', '감자조림황금레시피']"
2214,2215,밑반찬,일상,채소류,조림,고추장감자조림 감칠맛 최고,https://www.10000recipe.com/recipe/6879633,"30,476",혀니ㅋ                                ,2,15분 이내,아무나,"['감자', '청양고추', '양파', '대파', '물', '고추장', '고춧가루', '진간장', '다진마늘', '맛술', '설탕']",도망간 입맛도 불러오는 고추장감자조림 매콤하고 칼칼해서 매콤한거 좋아한다면 누구나 좋아할 반찬!,"['가장 먼저 감자는 먹기 좋게 썰은 후 전분기를 빼기위해 찬물에 잠시 담궈줍니다.', '그사이 청양고추와 대파는 송송 양파는 채썰어 주시구요.', '양념장을 만들어 줍니다. 고추장 1스푼 / 고춧가루 반스푼진간장 1스푼 / 다진마늘 1스푼맛술 1스푼 / 설탕 반스푼', '그리고 달군팬에 기름을 두른후 감자를 살짝 볶아주시구요.물을 한컵 넣고 끓여줍니다.', '물이 끓어오르면 만들어둔 양념장 투척!', '보글보글 뚜껑을 닫고 맛있게 졸여주구요. 어느정도 졸여지면 썰어둔 양파도 넣어 볶아줍니다.', '어느정도 양념장이 졸여지면 송송썰은 대파와 청양고추 넣어한번더 휘리릭 해주면 끝! 간 보시고 혹시나 달달함이 덜하면매실액 반스푼정도 넣어주심 더 맛나요.']","['감자', '감자조림', '고추장감자조림', '밑반찬']"
2215,2216,밑반찬,일상,채소류,조림,"방울양배추 들깨조림, 한식으로 만들어 입맛도 챙기고 건강도 챙기자!",https://www.10000recipe.com/recipe/6879046,"12,086",EasyFusion집밥er                                ,2,10분 이내,초급,"['방울양배추', '물', '소금', '들기름', '간장', '꿀/아가베/물엿/설탕                                                                                    2T', '들깨가루']","미국은 땡스기빙 시즌이면 유난히 방울양배추가 많이 눈에 띄어요. 그런데 미국사람들 먹는 방법이라곤 기름바르거나 베이컨 볶아넣어 오븐에 구워먹거나 샐러드 해 먹는 게 대부분이거든요. 
몸에 좋은 재료라는 건 알겠는데 그렇게만 먹으면 금방 물려서 많이 먹어지지도 않고 냉장고 한 번 들어갔다 나오면 손이 안 가더라구요. 그래서 나름 연구해서 만들어낸 성공반찬입니다. 
역시 한국사람은 역시 한국사람 입맛에 맞게 한식반찬으로 만들어먹어야 제격인가봐요. ^^","[""brussel sprouts라고 불리우는 이 미니양배추같은 채소의 한국정식이름은 '방울다다기양배추'래요. 한국에도 많이 알려져있다고 하는데 효능 좋은 건 많이들 아시리라 믿고 반찬만드는 방법만 소개할께요. ^^"", '일단 위 꽁다리를 떼내고 세로로 반으로 갈라 흐르는 물에 씻어줍니다. 자르다보면 겉 껍데기가 벗겨지기도 하는데 상한부분이 아니라면 버리지 마시고 담아서 같이 씻어 사용해주세요.', '작은 팬이나 냄비에 물 100ml를 넣고 불을 올립니다.강불', '물 끓기 기다릴 필요 없이 바로 씻어둔 방울양배추를 쏟아붓고 소금 1/4t를 골고루 뿌린 다음 젓가락이나 나무 주걱으로 섞어가며 뒤집어주세요.', '물이 끓기 시작하면서 소금도 녹고 방울양배추 자체의 수분이 삼투압으로 나와 물이 금방 마르지 않습니다. 소금 덕분에 방울양배추 색이 더 선명해지기 시작하면,', '들기름을 1T정도 골고루 둘러주고(조금 더 넣으셔도 괜찮아요.) 또 잘 섞어주세요.', '방울양배추가 반질반질해지면 기다리지말고 그냥 바로 간장과 꿀을 넣습니다. 간장은 2tsp 꿀은 2Tsp입니다. 간장 넣을 때 Tsp 사용하시면 짜게 되어요....', '간장을 넣은 후 계속 뒤적여주다보면 이제는 서서히 졸아들어요. 바닥에 아주 약간 간장꿀물이 남았을 때,', '들깨가루를 뿌리고 불을 끈 다음 잔열에서 뒤적여 섞어주세요.', '건강하고 맛있는 반찬 완성입니다!']","['방울다다기양배추', '방울양배추', '양배추', '건강반찬', '간단한반찬', '쉬운반찬', '밑반찬', '저녁반찬', '위염', '위궤양']"
2216,2217,밑반찬,일상,채소류,조림,감자잔멸치 조림 만드는 법,https://www.10000recipe.com/recipe/3987889,"51,418",예예                                ,,,,"['감자', '잔멸치', '청양고추', '홍고추', '올리브오일', '통깨', '물', '설탕', '간장', '생강술', '올리고당']",달짝지근 고소한 감자잔멸치 조림,"['멸치를 잔멸치를 사용할거기 때문에.. 감자도 너무 크지않게 썰어주시는게 좋을것 같아요~', '감자는 깍뚝썰기로 썬후.. 찬물에 20분정도 담구어 전분기를 제거해준후 체에 받쳐 물기를 쏙 빼줍니다~', '달군팬에 오일을 두른 후 물기뺀 감자를 넣고 볶아주는데요~~감자 겉면이 투명해지도록 볶아주심 되어요~~', '그리고 잔멸치도 한줌 넣고 함께 볶아준후..', '물을 넣어주고..', '조림장 재료중.. 설탕, 간장, 생강술을 먼저 넣고 조려줍니다~~', '주걱으로 섞어가며.. 양념장이 절반정도 졸아들면..', '올리고당을 넣고 마저 조려주세요~ 조림장이 거의 졸아들면..', '마지막에 송송 썬 청양고추랑 홍고추를 얼른 던져넣고 재빨리 섞어주세요~', '불끄고 통깨 솔솔 뿌려내면 맛깔난 밑반찬인 감자잔멸치 조림이 완성입니다~^^']",
2217,2218,밑반찬,일상,채소류,조림,"백종원의 참치감자조림 만드는 법, 밥도둑 하나 추가요~♬",https://www.10000recipe.com/recipe/6838560,"25,131",행운77                                ,2,30분 이내,초급,"['감자', '양파', '청양고추', '대파', '참치', '물', '고춧가루', '설탕', '간장', '고추장', '다진마늘', '참기름']",매콤 얼큰한 음식 좋아하는 행운네서 즐겨먹는 백종원님 레시피가 있어요.,"['재료준비를 사진처럼 하고 감자는 조금 두껍게 채썰어 준비한다. 감자는 채썰어야 뚝뚝 부러져 비벼먹기 편하더라고요.', '감자를 냄비 바닥에 깔고 그 위에 양파, 고추를 올린 후 참기름을 제외한 위의 양념을 모두 넣는다.', '참치 1캔과 참치캔으로 물 3캔 넣어 센불에서 끓인다.', '끓어오르면 중불로 줄여 감자를 익히며 조린다.', '참기름, 대파넣어 불을 끈다. 대파는 기호에 따라 처음부터 넣고 끓여주셔도 돼요.']",
2218,2219,밑반찬,일상,채소류,조림,간장감자조림 단짠소스 중요해요,https://www.10000recipe.com/recipe/6907891,"23,117",혀니ㅋ                                ,4,30분 이내,초급,"['감자 중사이즈', '양파', '청양고추(선택)', '진간장', '설탕', '다진마늘', '참기름', '깨소금', '후추']",단짠단짠 맛있는 간장감자조림 잊을만하면 한번씩 만들게되네요 ​ 달달한맛과 짭쪼름맛의 조화 단짠소스 요렇게 만들어보세요,"['젤먼저 감자는 껍질을 벗겨주고 먹기좋게 썰어 찬물에 잠시 담궈줍니다 물에 잠시 담궈줘야 전분기를 뺄수 있는데요 전분기를 제거해야 텁텁하거나 탁한 맛이 나지 않아요', '그 사이 양파나 대파가 있다면 먹기좋게 썰어 주시고 분량의 양념장을 만들어줍니다 진간장 5스푼, 설탕 2스푼, 다진마늘 1스푼, 참기름 반스푼, 깨소금, 후추', '10분정도 물에 담궈진 감자는 냄비에 기름을 살짝 둘러 감자를 넣고 겉면이 살짝 투명해질때까지 달달 볶아줍니다', '감자의 겉면이 어느정도 투명해지면 물 1컵과 함께 만들어둔 양념장을 넣어 감자가 익을때까지 뚜껑을 닫고 끓여줍니다 중간중간 감자가 익었는지 젓가락으로 찔러 확인하면 되고 감자에 양념이 고루고루 잘 베일수 있도록 중간중간 저어주세요 혹시 양파를 준비하셨다면 감자가 익은후 넣어 좀더 조려주심 됩니다', '감자는 젓가락으로 찔렀을때 푹- 들어가면 익은거에요 갑자기 익으면 양파랑 청양고추 넣어 조금더 조려주면 끝!!', '마지막에 혹시나 간을 보시고 싱거우면 간장을 추가, 짜다면 물을 살짝 추가해주심 되겠죠?']","['국민반찬', '초보요리', '간편요리', '아침반찬', '달콤반찬', '쉽고간단', '인기메뉴', '초간단반찬', '아이입맛', '엄마표']"
2219,2220,밑반찬,일상,채소류,조림,백종원 감자조림 황금레시피 아이반찬으로 짱,https://www.10000recipe.com/recipe/6942415,"3,376",은하계맘                                ,2,30분 이내,아무나,"['감자', '양파', '간장', '설탕', '다진마늘', '올리고당', '다시마 물', '홍고추', '통깨', '참기름']",우리네 식탁에서 감자가 빠지면 너무 서운하죠. 특히나 쉬우면서도 맛난 백종원 감자조림 황금레시피를 활용하면 믿고 먹는 레시피랍니다. ​,"['감자는 약간 크게 썰었어요. 작은 감자라서 12등분 하니까 딱 먹기 좋더라고요.', '썰어둔 감자를 물에 잠시 담갔다가 채에 바쳐서 물기 빼두세요. 이렇게 전분을 빼줘야지 나중에 꿀팁: 감자조림이 완성되었을때 부스러지지 않고 깔끔하다고 하네요.', '양파도 감자와 비슷한 크기로 썰어요.', '팬에 식용유 두루고 감자를 중불에서 볶아주세요.', '감자가 반쯤 익으면 양파를 넣고 더 볶아주세요.', '다시마 우린물 250cc 넣고~ 설탕 1 넣고 끓여주세요. 백종원 레시피에는 항상 설탕을 먼저 넣더라고요. 단맛이 가장 먼저 흡수가 된다고 하죠?', '간장 3.5, 다진마늘 1, 올리고당 2 넣고 잘 섞어주세요.', '마지막으로 홍고추 썬것 넣고~ 통깨 0.5 , 참깨 0,5 넣고 잘 섞어주면 감자조림 끝!']","['백종원감자조림', '감자', '양파', '진간장', '홍고추', '다시마물', '올리고당', '설탕', '아이반찬', '감자조림']"
2220,2221,밑반찬,일상,채소류,조림,무조림 만드는법 : 백종원 레시피로 밥 반찬 쉽고 빠르게 해결!,https://www.10000recipe.com/recipe/6927649,"9,621",맛있다그리드                                ,3,60분 이내,초급,"['무', '대파', '간장', '고춧가루', '설탕', '다진마늘', '들기름', '멸치육수팩']","이번 요리는 성공률 100%인 
백종원 선생님의 레시피를 따라서 만들어봤습니다.
밥 반찬으로 이거 하나면 한그릇 뚝딱!
무조림 만들어보세요~","['무 1/2개는 큼직하게 썰고\n대파 1개는 송송 썰어주세요.', '큰 냄비에 무를 깔고 대파를 올린 뒤\n물 4컵 800mL를 부어주세요.                    \n\n                            [만개특가] 키친아트 포르트 우드핸들 인덕션 프라이팬/냄비 모음', '그리고 간장, 고춧가루, 다진마늘, 설탕, 들기름, 멸치육수팩을 넣고 잘 섞어주세요.', '먼저 뚜껑을 닫고 센불에서 끓여주세요.', '국물이 끓어오르면\n뚜껑을 열고 30분간 중불에서 끓여주세요.', '30분 후 육수팩만 건져내면 완성입니다.']","['무조림', '조림무', '반찬', '밥반찬', '초간단', '다이어트', '저녁메뉴', '간단저녁반찬', '저녁반찬', '요리초보']"
2221,2222,밑반찬,일상,채소류,조림,감자 고추장 조림 정말 맛있어요 #감자조림 #감자요리 #간단한요리 #여름반찬,https://www.10000recipe.com/recipe/6983567,"1,787",두리문                                ,4,30분 이내,초급,"['감자', '식용유', '물', '올리고당', '통깨', '고추장', '진간장', '물']",제철이라 맛있게 먹는 감자반찬을 만들어 보았어요.,"['감자 작은 것 6개 준비합니다.\n좀 굵직하게 썰어주세요.', '팬에 식용유를 부어요.', '감자를 넣고 2분간 중불에서 익힙니다.', '약간 노릇하게 익었어요.\n물을 부어요\n물은 100ml입니다.', '뚜껑을 닫고 익힙니다.\n불은 조금만 줄이세요.\n뚜껑을 열어 감자가 익었는지 확인을 합니다.', '감자가 익었으면 중불로 올리고\n감자 고추장 조림 양념을 부으세요.', '고추장 양념을 저어주세요.\n저어 주다 보면 양념이 자작해지는 모습이 보입니다.\n이때\n불을 끕니다.\n올리고당을 넣어서 저어줍니다.', '통깨를 살살 뿌리면\n완성입니다.\n조금 두껍게 만든 감자 고추장 조림은 먹는 맛이 더 좋아요.\n얇게 하지 마시고 두껍게 썰어서 달달하고 매콤한 감자 고추장 조림 만들어 보세요.']","['감자요리', '감자조림', '감자', '감자고추장조림', '조림', '간단한반찬', '여름반찬']"
